cycle_id,ABW,total_feed,pond_area,density
15496.0,8.062000000000001,452.5,1000.0,56.127511783676496
15497.0,6.986,797.5,1000.0,114.15688519896936
15498.0,4.25,819.5,1000.0,192.8235294117647
15499.0,4.24,672.0,1000.0,158.49056603773585
15500.0,7.056,397.0,1000.0,56.26417233560091
15502.0,5.034000000000001,1238.0,2319.0,106.04902617355069
15503.0,4.8149999999999995,626.5,2319.0,56.107902706299534
15504.0,4.865,810.5,2319.0,71.84051317438009
15505.0,4.804,1003.0,2319.0,90.032059671418
15507.0,10.629999999999999,2670.55,1000.0,251.2276575729069
15508.0,17.044285714285714,3280.65,1000.0,192.47799849132514
15509.0,12.818000000000001,1417.7,1000.0,110.6022780464971
15510.0,26.22625,464.35,1000.0,17.70554311043325
15511.0,17.3975,2087.4,1000.0,119.98275614312402
15512.0,15.748,4410.225,1000.0,280.0498475996953
15513.0,16.571428571428573,1697.5,1000.0,102.43534482758619
15514.0,17.498571428571427,1911.2,1000.0,109.22034451791984
15515.0,17.70714285714286,2229.45,1000.0,125.9068172650262
15516.0,18.744285714285716,1813.8,1000.0,96.76549043518023
15517.0,9.22,521.25,1554.0,36.38012043651957
15568.0,10.45,610.36,1200.0,48.673046251993625
15640.0,1.29,425.12,100.0,3295.503875968992
15641.0,0.98,174.76,100.0,1783.265306122449
15660.0,13.785714285714286,96.79,56.0,125.37564766839378
15662.0,11.678,281.41,200.0,120.48724096591883
15682.0,5.706250000000001,1042.35,1000.0,182.6681270536692
15749.0,4.35,705.1,1700.0,95.34820824881679
15750.0,6.55,534.51,1000.0,81.60458015267176
15752.0,12.26375,5954.9,1710.0,283.9586309912313
15754.0,18.925,1283.75,900.0,75.37061500073389
15756.0,12.412727272727272,2852.0,900.0,255.29352407922795
15757.0,12.747,3790.95,900.0,330.4437645459062
15758.0,6.35,1370.47,800.0,269.7775590551181
15762.0,7.159999999999999,1139.1,1225.0,129.87116634363244
15763.0,11.040000000000001,2254.7,870.0,234.74720972846904
15766.0,9.185,2946.0,1500.0,213.82689167120304
15767.0,7.51,1729.0,1400.0,164.4474034620506
15768.0,12.290000000000001,1259.7,1200.0,85.41497152156225
15769.0,19.151,3402.4,900.0,197.40193433473158
15772.0,6.126666666666666,295.2,700.0,68.83258199906732
15773.0,18.44818181818182,3864.3,1000.0,209.46779677721383
15774.0,11.143636363636363,3479.6,900.0,346.9443991225685
15775.0,11.6925,2329.5,600.0,332.05045969638655
15778.0,10.57888888888889,3722.2,1600.0,219.9073101564961
15782.0,4.1,136.9,506.0,65.98862431312062
15783.0,6.3,256.0,576.0,70.54673721340389
15784.0,6.6,303.0,576.0,79.70328282828284
15785.0,5.0,197.0,500.0,78.8
15786.0,4.403333333333333,1415.0,2400.0,133.89477668433003
15787.0,16.566666666666666,3743.3,1000.0,225.95372233400403
15789.0,7.433333333333334,652.72,1500.0,58.539910313901345
15790.0,12.475000000000001,3522.9,960.0,294.16332665330657
15791.0,18.0,1445.4,960.0,83.64583333333334
15802.0,11.504285714285714,4045.2,900.0,390.6949790968169
15803.0,4.2,522.708,2500.0,49.78171428571428
15804.0,3.45,413.5,2065.0,58.04119731901603
15805.0,5.8999999999999995,419.907,1400.0,50.836198547215496
15809.0,6.5,571.4,588.0,149.50287807430666
15810.0,10.3,863.0,1000.0,83.7864077669903
15811.0,9.100000000000001,293.04,2660.0,12.10608939932248
15813.0,14.775,1399.6,600.0,157.87930062041735
15814.0,100.0,656.0,2700.0,2.4296296296296296
15819.0,18.993333333333332,5185.4,1024.0,266.61287403474904
15832.0,5.0,63.6,1701.0,7.477954144620811
15835.0,13.76625,1704.5,1650.0,75.04079201164465
15836.0,8.183,2361.0,1575.0,183.19047037121092
15841.0,6.65,27.0,3060.0,1.326846528084918
15844.0,0.01,47.7,1296.0,3680.5555555555557
15853.0,3.0,1328.7,1600.0,276.8125
15868.0,5.3,663.0,1600.0,78.18396226415094
15869.0,10.566666666666666,950.5,2025.0,44.4210772286482
15935.0,5.41,687.0,750.0,169.31608133086877
15936.0,11.635555555555555,2873.3,690.0,357.88603979141067
15940.0,1.9,128.5,1800.0,37.57309941520468
15941.0,8.58,1096.2,900.0,141.95804195804195
15942.0,7.3500000000000005,730.31,1500.0,66.24126984126983
15970.0,7.745555555555557,3143.0,1600.0,253.61318318749102
15977.0,16.257777777777775,7804.3,1700.0,282.3734441835784
15980.0,6.7,630.5,86.0,1094.2381117667476
15981.0,5.7,688.0,86.0,1403.5087719298244
15982.0,12.833333333333334,3174.51,1300.0,190.2803196803197
15983.0,12.133333333333333,2705.9,1400.0,159.29552590266877
16006.0,17.080000000000002,3050.0,1600.0,111.60714285714285
16008.0,6.48375,2455.0,1600.0,236.64931559668403
16038.0,11.571000000000002,4007.0,1600.0,216.43548526488632
16039.0,11.331111111111111,4267.0,1600.0,235.35864875465776
16040.0,12.694285714285716,1570.0,1600.0,77.29855953184784
16041.0,12.167272727272728,4265.0,1600.0,219.08155260011955
16042.0,13.33,3670.0,1600.0,172.07426856714176
16044.0,12.724545454545455,4896.0,1600.0,240.4801028791884
16045.0,10.599,3320.0,1600.0,195.77318614963676
16046.0,10.333333333333334,2382.34,1000.0,230.54903225806456
16047.0,7.6433333333333335,1031.29,1000.0,134.92673353685126
16048.0,10.0,1518.89,1000.0,151.889
16049.0,9.9675,1454.13,1000.0,145.88713318284425
16050.0,9.776,2186.84,1000.0,223.6947626841244
16051.0,10.53,1875.15,1000.0,178.0769230769231
16052.0,8.245000000000001,919.99,1000.0,111.58156458459672
16053.0,5.14,780.59,1000.0,151.86575875486383
16054.0,8.03,665.33,1000.0,82.85554171855544
16055.0,9.385,1373.1200000000001,1000.0,146.31006925945658
16056.0,8.405000000000001,1002.5,2025.0,58.90086001131013
16057.0,10.261111111111111,1158.0,1600.0,70.53329723876556
16058.0,9.016666666666667,1281.0,1600.0,88.79390018484288
16059.0,,7091.5,1200.0,
16064.0,2.0,202.7,780.0,129.93589743589743
16065.0,8.665,2564.3,1050.0,281.8454098315611
16067.0,8.306666666666667,851.8,700.0,146.49163036000914
16083.0,3.85,41.0,1200.0,8.874458874458874
16086.0,6.268181818181817,2358.0,1000.0,376.18564176939816
16089.0,4.6,80.94,750.0,23.460869565217394
16090.0,1.25,25.01,1060.0,18.87547169811321
16091.0,9.857142857142858,1870.0,1500.0,126.47342995169082
16092.0,3.7,106.01,1500.0,19.1009009009009
16107.0,15.114444444444445,5139.5,1500.0,226.6926413291186
16108.0,8.212222222222222,3750.5,1500.0,304.46488973075367
16130.0,3.3,17.3,530.0,9.891366495140081
16135.0,4.2,15.5,1800.0,2.05026455026455
16136.0,4.1,14.6,896.0,3.974303135888502
16137.0,3.8499999999999996,15.299999999999999,2541.0,1.563961422284917
16138.0,4.25,19.4,960.0,4.754901960784313
16142.0,6.766666666666667,1318.9,600.0,324.8522167487685
16154.0,2.98,552.0,1000.0,185.23489932885906
16155.0,4.675,868.7,1000.0,185.81818181818184
16156.0,5.3375,983.0,1000.0,184.1686182669789
16157.0,4.7125,733.7,1000.0,155.69230769230768
16158.0,4.172499999999999,569.0,1000.0,136.36908328340328
16159.0,3.545,382.5,1000.0,107.8984485190409
16160.0,5.1075,1058.5,1000.0,207.24424865394028
16161.0,4.4675,546.7,1000.0,122.37269166200336
16162.0,5.6866666666666665,1052.5,1000.0,185.08206330597892
16163.0,4.5825,667.0,1000.0,145.55373704309875
16164.0,5.515,1680.9,2025.0,150.51207145495454
16165.0,5.0649999999999995,1157.4,2025.0,112.84413732587477
16166.0,4.894,1017.5,2025.0,102.6704404990742
16167.0,4.8125,500.6,2025.0,51.3682860349527
16170.0,3.64,176.0,1500.0,32.234432234432234
16215.0,20.509999999999998,29497.9,4500.0,319.6045289560648
16216.0,6.8999999999999995,1527.0,966.0,229.09352777027638
16250.0,17.0,1882.25,1600.0,69.20036764705883
16251.0,2.4166666666666665,21.791,7.0,1288.137931034483
16252.0,2.0683333333333334,25.346,7.0,1750.6158627834695
16253.0,2.8816666666666664,76.156,20.0,1321.3880855986122
16267.0,5.491428571428571,2537.0,1200.0,384.99392993409646
16271.0,6.9750000000000005,951.5,1400.0,97.43983614951355
16272.0,8.666666666666666,549.2,701.0,90.39833205311096
16275.0,,886.9,1820.0,
16278.0,19.0,10885.5,1296.0,442.0687134502924
16293.0,11.639999999999999,3124.501,860.0,312.12548949092945
16294.0,12.183636363636365,1937.501,860.0,184.91262151084703
16298.0,5.15,450.1,900.0,97.10895361380798
16323.0,10.894,3191.0,1560.0,187.76508357929322
16325.0,4.75,532.4,600.0,186.80701754385964
16327.0,7.336,3943.0,2200.0,244.31198572419945
16328.0,6.606,4636.0,2200.0,318.99375223625907
16329.0,6.904000000000001,4803.0,2200.0,316.21984620246496
16330.0,6.142,8838.0,4100.0,350.96218757693924
16331.0,5.9719999999999995,5263.0,2700.0,326.3997420059041
16332.0,6.986,5420.0,2600.0,298.3989957937854
16333.0,6.036,5602.0,2900.0,320.03382006809716
16334.0,6.542,5474.0,2700.0,309.90636004393264
16335.0,8.53,5384.0,2200.0,286.9018437599915
16336.0,7.8425,5749.0,2600.0,281.945023417768
16337.0,7.98,6240.0,2600.0,300.7518796992481
16338.0,7.6325,6402.0,3000.0,279.59384212250245
16339.0,8.306000000000001,5890.0,2500.0,283.65037322417527
16340.0,8.181999999999999,6012.0,2500.0,293.91346858958696
16341.0,5.98,6565.0,2800.0,392.0807453416149
16342.0,6.486666666666667,5275.0,2800.0,290.4309205696667
16343.0,6.2700000000000005,5345.0,2800.0,304.4543176122123
16344.0,6.3133333333333335,4690.0,2000.0,371.4361140443506
16345.0,5.8999999999999995,5305.5,2200.0,408.74422187981514
16347.0,6.0,7042.0,3200.0,366.77083333333337
16348.0,5.75,6236.0,3000.0,361.5072463768116
16349.0,5.506666666666667,4502.0,2800.0,291.9837426496022
16350.0,5.72,5537.0,2500.0,387.2027972027972
16351.0,4.98,4326.0,2600.0,334.10565338276183
16352.0,5.470000000000001,5757.5,3200.0,328.9248171846435
16354.0,5.815,6162.0,3200.0,331.1478933791917
16356.0,5.695,4788.0,2400.0,350.307287093942
16358.0,5.890000000000001,6719.0,3400.0,335.5138320183761
16360.0,5.075,4564.0,2200.0,408.7774294670846
16361.0,5.26,6249.0,3200.0,371.25712927756655
16363.0,5.65,6168.0,3200.0,341.1504424778761
16365.0,5.325,7132.0,3000.0,446.44757433489826
16372.0,5.333333333333333,414.2,256.0,303.369140625
16374.0,5.47,383.1,256.0,273.5803244972578
16384.0,6.4,440.7,704.0,97.8116122159091
16394.0,9.379999999999999,5863.0,3600.0,173.62591802890313
16398.0,3.6833333333333336,112.8,1200.0,25.520361990950224
16415.0,6.859999999999999,357.39,1092.0,47.70848684842854
16424.0,12.0,530.7,1800.0,24.569444444444443
16428.0,9.3625,698.4,1000.0,74.59546061415219
16429.0,9.7325,467.3,1000.0,48.014384793218596
16465.0,4.5,17.0,1050.0,3.5978835978835986
16469.0,4.907500000000001,805.56,2700.0,60.79583404086714
16483.0,6.665,430.0,480.0,134.40860215053763
16485.0,8.98,3401.0,1600.0,236.706570155902
16486.0,6.5125,4420.0,1600.0,424.1842610364683
16487.0,11.313333333333333,1773.0,1600.0,97.94858573954036
16488.0,8.151111111111112,3962.0,1000.0,486.06870229007626
16489.0,11.841999999999999,2617.0,1600.0,138.12067218375276
16497.0,7.62,2947.0,1600.0,241.71587926509187
16498.0,11.156,4280.0,1600.0,239.78128361419863
16499.0,12.866666666666667,3805.0,1600.0,184.82836787564767
16500.0,10.744444444444445,1335.0,1600.0,77.65641158221302
16501.0,7.437777777777778,3925.0,2000.0,263.8556916641769
16502.0,7.8462499999999995,4105.0,1600.0,326.98741436992196
16503.0,7.632222222222222,2350.0,2000.0,153.95254039889358
16509.0,13.7,3146.25,1365.0,168.24416459452956
16512.0,13.0175,2845.3,1900.0,115.03947115724786
16513.0,6.14125,1986.54,1450.0,223.0861121444163
16525.0,9.76,787.0,1500.0,53.7568306010929
16563.0,18.266666666666666,1469.0,1500.0,53.613138686131386
16573.0,12.3,774.2,1000.0,62.94308943089431
16575.0,12.053636363636365,3130.77,1000.0,259.7365563013802
16588.0,4.0975,820.28,672.0,297.90232139225424
16611.0,,3357.0,1640.0,
16616.0,2.5833333333333335,622.4,490.0,491.6919025674786
16624.0,10.2525,1585.0,1600.0,96.62277493294319
16625.0,8.99,2100.0,1600.0,145.9955506117909
16626.0,7.4,1645.5,1024.0,217.15318834459458
16636.0,3.7260000000000004,1566.04,1850.0,227.1895083489286
16637.0,5.8325000000000005,1754.64,2000.0,150.419202743249
16655.0,2.8,294.9,2610.0,40.353037766830866
16661.0,,11313.2,1225.0,
16666.0,4.5,3899.1,750.0,1155.288888888889
16675.0,16.25,7079.4,1024.0,425.4447115384615
16708.0,11.67,4383.0,2256.25,166.46134345469952
16709.0,11.953333333333333,4358.0,2111.4,172.67428969373017
16711.0,12.04,4240.0,2020.5,174.2932286258541
16712.0,12.707777777777778,4452.0,1951.43,179.52815460343484
16755.0,8.2875,1315.3,1400.0,113.36349924585218
16776.0,4.7,651.0,2976.0,46.542553191489354
16799.0,7.496,1416.5,900.0,209.96383256255186
16800.0,9.83,1699.0,700.0,246.911786077605
16801.0,9.12,1675.0,1015.0,180.9480598046841
16802.0,8.737142857142857,1647.9,1015.0,185.8212489569473
16803.0,7.515000000000001,380.6,960.0,52.755599911288535
16810.0,13.26,120.41,800.0,11.350867269984917
16811.0,3.875,967.5,1600.0,156.04838709677418
16842.0,18.349473684210526,5072.75,4104.0,67.3616157173695
16845.0,7.280833333333334,725.0,102.0,976.2403301712123
16880.0,4.2,669.4,1200.0,132.81746031746027
16910.0,12.197777777777778,985.0,700.0,115.36059131249512
16922.0,12.241111111111111,7692.0,2820.0,222.8277768014229
16938.0,13.121111111111112,7541.0,3000.0,191.5742230502159
16940.0,13.07,7463.0,3000.0,190.33409844427445
16941.0,12.306666666666665,7523.0,2820.0,216.77116710080452
16942.0,12.555555555555555,7336.0,2820.0,207.19261909244963
16947.0,15.148333333333333,4214.52,4020.0,69.2081456508852
16952.0,15.998947368421053,6901.85,5814.0,74.19917547035043
16958.0,10.7225,3469.0,2700.0,119.82418417484868
16961.0,16.373,4533.0,2400.0,115.35760092835764
17031.0,11.097999999999999,98.8,800.0,11.128131194809878
17032.0,12.147,788.1,718.0,90.36241969027051
17033.0,10.862,1990.1,816.0,224.53029269155644
17034.0,3.62,2476.44,702.25,974.153716644802
17042.0,5.25,589.6,670.0,167.61904761904762
17043.0,10.234,1373.9,1200.0,111.87381929515992
17044.0,6.234,4459.0,2250.0,317.89826400028517
17050.0,5.843999999999999,3577.0,1500.0,408.0538443988136
17063.0,9.285,6808.0,3600.0,203.67378687249447
17065.0,6.42,6198.0,3600.0,268.1723779854621
17076.0,10.433333333333334,6663.0,2500.0,255.45047923322684
17112.0,4.1499999999999995,986.0,2660.0,89.31968475405382
17117.0,4.58,1459.4,1600.0,199.1539301310044
17125.0,5.400000000000001,1971.1,1225.0,297.9743008314436
17126.0,5.05,1976.46,870.0,449.86002048480714
17162.0,5.991428571428571,361.3,200.96,300.07371388911673
17186.0,6.9799999999999995,428.0,1064.18,57.61999997738281
17187.0,6.540000000000001,423.0,1081.7,59.793749729655914
17188.0,7.283333333333334,812.0,1679.68,66.37419876860056
17189.0,6.44,575.0,1810.81,49.30705832512206
17191.0,13.226666666666667,3797.54,1249.91,229.70645821983055
17192.0,13.201666666666668,2212.84,1249.91,134.10423952241516
17193.0,14.6,2338.53,1249.91,128.14785678267467
17194.0,12.586666666666668,3388.96,1249.91,215.415509916714
17201.0,4.38,636.1,1741.0,83.4166056876985
17218.0,4.6,225.0,506.0,96.66609383055508
17225.0,11.611666666666666,3084.7,1325.0,200.49451457138912
17233.0,10.54625,3530.006,1500.0,223.1444668326024
17263.0,4.5,29.0,750.0,8.592592592592593
17266.0,13.088,2225.0,900.0,188.89228470524316
17269.0,,2144.8,1296.0,
17277.0,11.333333333333334,268.45,56.0,422.97794117647055
17278.0,6.0,69.13,200.0,57.60833333333333
17306.0,3.425,1432.0,1530.0,273.2694050856353
17307.0,13.8,1077.0,770.0,101.35516657255786
17325.0,5.21,452.5,884.0,98.24910327337786
17327.0,,121.3,911.85,
17329.0,,105.0,925.94,
17330.0,3.9425,458.0,913.94,127.10893814650107
17339.0,3.505,2412.7599999999998,699.9,983.5356548795742
17364.0,16.107999999999997,848.2,1300.0,40.5054344711658
17375.0,10.0,38.5,1000.0,3.85
17377.0,9.5,1328.0,2000.02,69.89403790172625
17378.0,5.0,609.0,2000.02,60.89939100608994
17384.0,6.452,4169.0,3000.0,215.3854102087208
17385.0,9.046000000000001,5412.0,2000.0,299.1377404377625
17386.0,8.34,253.9,75.0,405.9152677857714
17388.0,7.8,9481.0,4500.0,270.1139601139601
17401.0,6.3,3243.009,1499.91,343.196147324395
17402.0,6.5857142857142845,3434.007,1499.91,347.6426806866547
17403.0,9.110000000000001,1476.0,1200.0,135.01646542261247
17404.0,11.81,973.001,1099.98,74.89944509652311
17405.0,9.46,1629.5,1200.0,143.5429880197322
17409.0,0.05,124.625,900.0,2769.4444444444443
17436.0,4.8999999999999995,374.0,1574.03,48.49115367067012
17437.0,4.166666666666667,372.0,1497.78,59.60822016584545
17438.0,3.8333333333333335,372.5,1515.9,64.10311566955488
17439.0,4.266666666666667,370.5,1600.5,54.2555060918463
17449.0,8.896,10168.3,1056.0,1082.4046728526266
17450.0,6.7925,6759.0,1056.0,942.2993274667915
17451.0,6.7225,7006.0,1056.0,986.9051241308586
17452.0,9.198,5722.4,1056.0,589.1432261295275
17453.0,9.453999999999999,5713.4,1056.0,572.2886256258374
17456.0,,1652.3,1225.0,
17468.0,4.0,177.6,1400.0,31.714285714285715
17475.0,6.0,893.05,1000.0,148.84166666666667
17532.0,10.168181818181818,9638.0,4999.9,189.57553938740824
17537.0,6.5,729.5,972.0,115.46375435264325
17563.0,12.571851851851852,13446.5,4999.9,213.9186667777664
17574.0,20.736470588235292,8710.8,1600.0,262.5446783161239
17575.0,7.376666666666668,2830.0,1200.0,319.7017623136014
17581.0,,3215.5,1600.0,
17589.0,9.498571428571429,1480.0,600.0,259.68817366019954
17609.0,4.821428571428571,3781.006,2000.0,392.10432592592593
17624.0,9.34,1777.3,1300.0,146.37621479163235
17625.0,6.7,1087.3,1300.0,124.83352468427094
17626.0,7.3,779.7,1000.0,106.8082191780822
17627.0,6.7749999999999995,1004.8,1400.0,105.93568792830784
17628.0,8.674999999999999,10451.0,4999.9,240.95006395805154
17631.0,9.315,10790.0,4999.9,231.67398398961004
17632.0,9.065000000000001,7765.0,4999.9,171.32168346621205
17633.0,8.480500000000001,8934.0,4999.9,210.69933809501026
17634.0,8.624285714285714,8397.0,4999.9,194.7330647789037
17636.0,10.264583333333333,9125.0,4999.9,177.79937494426773
17637.0,8.942173913043478,9286.5,4999.9,207.70532588655377
17638.0,7.454782608695653,9604.0,4999.9,257.6652489541101
17639.0,8.992105263157896,8441.0,4999.9,187.74621907422048
17640.0,9.663181818181819,10015.3,5142.32,201.55088660008224
17686.0,7.4239999999999995,4351.0,1610.0,364.0199989291069
17687.0,3.972,649.0,2025.0,80.68827471311526
17693.0,11.049565217391304,11038.5,4999.9,199.80371276584265
17696.0,10.608333333333333,10329.0,4999.9,194.73759467333892
17704.0,10.432857142857143,831.1,86.0,926.2998003369115
17706.0,12.743333333333332,2056.75,500.0,322.7962333246142
17717.0,7.95,2013.0,1300.0,194.77503628447022
17718.0,5.45,1621.0,1300.0,228.79322512350035
17719.0,6.7,1542.5,1400.0,164.4456289978678
17720.0,4.968333333333333,3465.005,2005.0,347.83939179224035
17721.0,5.195,3492.005,2000.0,336.09287776708373
17726.0,10.540909090909091,5888.0,2800.0,199.49485615721065
17727.0,8.903,8033.0,3538.91,254.95989733933882
17728.0,8.094,8370.0,3708.15,278.87203398976317
17729.0,9.113,6715.0,2907.0,253.47761664301947
17730.0,8.897,7624.0,3243.28,264.2134081140636
17732.0,8.734,3678.0,1620.29,259.8997044637921
17733.0,9.122,6278.0,2655.0,259.21893264395464
17734.0,9.992,6843.0,3255.13,210.39033104749794
17735.0,9.657,3449.0,1390.08,256.92784134868344
17736.0,9.716363636363637,5366.0,2352.0,234.80621664833598
17738.0,9.218,6635.0,3015.78,238.67370051263768
17739.0,9.472,3711.0,1442.99,271.51007114918855
17740.0,9.588,7214.0,3192.0,235.71391975976655
17741.0,10.249,5715.0,2860.0,194.97041157690975
17742.0,9.091,5467.0,2655.0,226.50244307349772
17743.0,7.131428571428572,2328.0,1512.0,215.90099715099714
17744.0,8.91,5921.0,3000.0,221.51141040029933
17745.0,8.677,5943.0,3009.0,227.6218480664955
17746.0,10.084999999999999,5840.0,2756.0,210.11532597018237
17747.0,10.307,5215.0,2550.0,198.41836026153936
17749.0,9.915000000000001,5909.0,2950.0,202.02227407540366
17750.0,8.461,3808.5,3825.0,117.6795029558922
17751.0,9.771,6549.0,3127.0,214.3424032997144
17752.0,9.895,6239.0,3127.0,201.63750076151365
17753.0,9.173,6435.0,2968.0,236.35960804928794
17766.0,,97.8,1806.0,
17814.0,8.932857142857143,537.44,800.0,75.20550135934752
17828.0,3.718571428571429,33.495,7.07,1274.0440390562296
17831.0,2.6,331.0,2500.0,50.92307692307693
17832.0,3.9799999999999995,325.0,2500.0,32.66331658291458
17833.0,2.5,306.0,2065.0,59.27360774818402
17834.0,3.7,101.8,2000.0,13.756756756756756
17835.0,1.9,177.5,2000.0,46.71052631578947
17841.0,3.3480000000000003,191.9,201.0,285.16319240119594
17857.0,3.5,504.6,780.0,184.83516483516485
17860.0,5.736,1186.0,314.0,658.4850180778012
17874.0,1.2,359.8,2610.0,114.87867177522351
17875.0,3.0,235.6,2610.0,30.089399744572155
17879.0,6.295,2324.9,737.0,501.11921438371
17880.0,6.8149999999999995,3055.6,1024.0,437.85537417461484
17881.0,7.34,6138.6,2349.0,356.0330037826984
17882.0,6.975,5562.8,1792.25,444.9904032245566
17883.0,7.72,6474.0,2279.0,367.96886189970604
17884.0,7.485,8114.2,2322.0,466.86539890001075
17885.0,6.89,4240.1,1120.0,549.4635081899233
17887.0,,635.15,1600.0,
17941.0,13.95,4580.1,1600.0,205.20161290322582
17945.0,2.85,25.5,2000.0,4.473684210526316
17946.0,3.8,573.5,800.0,188.6513157894737
18025.0,14.8,6795.2,1024.0,448.37415540540536
18027.0,8.856666666666667,679.0,900.0,85.1837912432568
18028.0,15.055384615384614,2950.2,1001.0,195.76070771656302
18029.0,17.24846153846154,3281.9,1001.0,190.08196013949032
18036.0,3.6,3012.98,1800.0,464.96604938271605
18055.0,6.5,3980.0,1998.0,306.46030646030647
18056.0,6.3,6207.0,1944.0,506.80971977268274
18057.0,5.97,4017.0,1881.0,357.7162794301118
18058.0,7.37,3871.0,1824.0,287.9591278059463
18059.0,7.47,3305.5,1662.5,266.16742659862507
18103.0,3.2533333333333334,626.5,900.0,213.96857923497268
18108.0,4.076666666666667,261.0,900.0,71.13654946852003
18127.0,6.975,493.8,1600.0,44.24731182795699
18128.0,6.824999999999999,570.9,1600.0,52.28021978021979
18129.0,6.225,561.5,1600.0,56.375502008032136
18130.0,6.075,490.6,1600.0,50.47325102880658
18132.0,7.5,129.5,1600.0,10.791666666666668
18133.0,5.65,521.4,1600.0,57.676991150442475
18134.0,6.275,535.4,1600.0,53.326693227091624
18140.0,6.3,1233.0,900.0,217.46031746031747
18142.0,6.26,1766.5,1500.0,188.12566560170396
18148.0,16.25,6887.0,270.0,1569.6866096866097
18149.0,19.93,10846.25,1600.0,340.13578775715
18166.0,,4375.1,2600.0,
18223.0,4.6,1316.6,1600.0,178.8858695652174
18224.0,4.56,622.5,4000.0,34.12828947368421
18230.0,15.172857142857142,7058.0,1309.7,355.17505606285783
18231.0,13.812142857142858,6581.1,1040.11,458.0977477426551
18232.0,14.035,7236.1,1339.96,384.76920754792746
18233.0,14.066428571428572,7983.4,1540.09,368.51735341710594
18234.0,13.561428571428573,7876.6,1600.0,363.00563573159167
18235.0,13.775,6920.9,1040.11,483.0495643688113
18237.0,11.15,964.5,900.0,96.1136023916293
18238.0,3.9,659.5,900.0,187.8917378917379
18241.0,7.403333333333333,1941.13,840.0,312.138997877404
18248.0,3.5,173.5,576.0,86.06150793650794
18249.0,3.5,181.0,1848.0,27.983920841063696
18253.0,3.513333333333333,3364.0,2040.0,469.3604196896975
18269.0,5.68,4700.0,1920.0,430.9712441314554
18277.0,11.09142857142857,3914.07,2015.93,175.05142636274562
18292.0,3.0,20.2,2100.0,3.206349206349206
18293.0,3.0,20.2,2225.0,3.0262172284644193
18324.0,3.06,288.6,750.0,125.75163398692811
18325.0,3.215,568.7,750.0,235.85277345775015
18326.0,4.66,395.5,1000.0,84.87124463519312
18327.0,,1263.5,1225.0,
18337.0,2.86,23.0,2000.0,4.020979020979021
18359.0,11.780000000000001,2282.3,600.0,322.90605546123373
18360.0,4.0,37.0,600.0,15.416666666666666
18361.0,8.242,3596.8,900.0,484.88770255331764
18362.0,8.440000000000001,1205.505,1333.0,107.15104724048311
18363.0,17.325,1176.003,1000.0,67.87896103896104
18367.0,7.4,3032.8,1400.0,292.74131274131275
18370.0,5.4,2016.3,1400.0,266.7063492063492
18395.0,,2364.75,1786.0,
18396.0,10.0,6333.0,1640.0,386.1585365853659
18403.0,8.214444444444446,1311.5,1600.0,99.78611524414985
18404.0,9.65,391.5,750.0,54.09326424870466
18405.0,10.5,1203.0,1500.0,76.38095238095238
18407.0,15.3,626.4,750.0,54.58823529411764
18424.0,10.350000000000001,2413.0,1600.0,145.71256038647343
18427.0,6.066666666666666,410.9,700.0,96.75824175824177
18431.0,9.7,4528.8,2475.0,188.64104967197753
18446.0,5.0,6976.32,1200.0,1162.72
18447.0,15.266666666666666,4030.0,1225.0,215.4888156135817
18465.0,11.78,2394.3,1300.0,156.34713334204
18466.0,9.125,1493.3,1400.0,116.89236790606654
18467.0,8.05,835.1,840.0,123.49896480331263
18468.0,7.75,1774.6,1920.0,119.26075268817203
18473.0,10.0,2510.0,870.0,288.5057471264368
18483.0,5.304,2714.001,1600.0,319.80592477375563
18484.0,6.037999999999999,3566.001,1600.0,369.120673236171
18488.0,5.382,2696.0,1600.0,313.08063916759573
18492.0,1.95,40.5,750.0,27.692307692307693
18513.0,1.18,234.8,672.0,296.1057304277644
18514.0,1.18,17.5,2100.0,7.062146892655368
18515.0,1.12,18.0,1500.0,10.714285714285712
18516.0,8.52,944.002,1600.0,69.24897300469483
18518.0,4.912000000000001,4152.002,1600.0,528.2983000814332
18521.0,4.287999999999999,3082.001,2000.0,359.3751166044777
18523.0,4.612,2622.003,1600.0,355.3234767996531
18535.0,9.591764705882353,9022.0,4999.9,188.12347300545915
18536.0,9.402,8560.0,4999.9,182.09255910283068
18537.0,9.010588235294119,8000.0,4999.9,177.5724246695405
18538.0,8.737142857142857,8395.0,4999.9,192.1719271533894
18541.0,2.8,12.5,1800.0,2.4801587301587302
18542.0,2.7,12.5,896.0,5.166997354497354
18543.0,3.0,20.2,1600.0,4.208333333333333
18544.0,2.5,6.0,512.0,4.6875
18545.0,3.05,37.3,2250.0,5.435336976320583
18559.0,0.8,3.0,1050.0,3.5714285714285716
18560.0,0.5599999999999999,15.0,900.0,29.761904761904766
18590.0,4.2,1232.7,1700.0,172.6470588235294
18591.0,9.281428571428572,8340.0,4999.9,179.7173083680236
18600.0,1.01,10.0,3000.0,3.3003300330033003
18603.0,3.7375,3406.002,1600.0,569.5655518394649
18604.0,3.8175,3711.002,1600.0,607.5641781270465
18606.0,8.307142857142859,4336.23,2102.25,248.2997427213012
18607.0,9.709999999999999,3345.51,2014.63,171.0203558191193
18608.0,4.205,1258.42,2194.84,136.35050329157062
18609.0,11.332857142857142,3736.43,2118.16,155.6534222594038
